accession_code,go_id,category
P17506,GO:0005829,C
P13667,GO:0009986,C
P13667,GO:0005788,C
P13667,GO:0005615,C
P13667,GO:0015035,F
P13667,GO:0009306,P
P27487,GO:0016324,C
P27487,GO:0009986,C
P27487,GO:0030139,C
P27487,GO:0005576,C
P27487,GO:0030027,C
P27487,GO:0005886,C
P27487,GO:0045499,F
P27487,GO:0008239,F
P27487,GO:0042802,F
P27487,GO:0002020,F
P27487,GO:0042803,F
P27487,GO:0004252,F
P27487,GO:0008236,F
P27487,GO:0005102,F
P27487,GO:0001618,F
P27487,GO:0043542,P
P27487,GO:0120116,P
P27487,GO:0010716,P
P27487,GO:0090024,P
P27487,GO:0016486,P
P27487,GO:0008284,P
P27487,GO:0006508,P
P27487,GO:0033632,P
P27487,GO:0001666,P
P27487,GO:0042110,P
P27487,GO:0031295,P
O14792,GO:0005796,C
O14792,GO:0008467,F
O14792,GO:0008146,F
O14792,GO:0006024,P
O14792,GO:0015015,P
P28862,GO:0005829,C
P28862,GO:0005576,C
P28862,GO:0005739,C
P28862,GO:0004222,F
P28862,GO:0071230,P
P28862,GO:0034614,P
P28862,GO:0051898,P
P28862,GO:0030163,P
P28862,GO:0006508,P
P28862,GO:0030334,P
O60870,GO:0005829,C
O60870,GO:0016363,C
O60870,GO:0005654,C
O60870,GO:0032991,C
O60870,GO:0003677,F
O60870,GO:0003723,F
O60870,GO:0006974,P
O60870,GO:0006260,P
O60870,GO:0006397,P
P01584,GO:0005829,C
P01584,GO:0005576,C
P01584,GO:0005615,C
P01584,GO:0005125,F
P01584,GO:0005178,F
P01584,GO:0019904,F
P01584,GO:0006915,P
P01584,GO:0007267,P
P01584,GO:0071260,P
P01584,GO:0071466,P
P01584,GO:0019221,P
P01584,GO:0050830,P
P01584,GO:0007566,P
P01584,GO:0030213,P
P01584,GO:0006954,P
P01584,GO:0070498,P
P01584,GO:0070487,P
P01584,GO:0008285,P
P01584,GO:2001240,P
P01584,GO:1903597,P
P01584,GO:0050995,P
P01584,GO:0050768,P
P01584,GO:0045766,P
P01584,GO:0060559,P
P01584,GO:0043123,P
P01584,GO:0030335,P
P01584,GO:0008284,P
P01584,GO:0045917,P
P01584,GO:0045893,P
P01584,GO:0010718,P
P01584,GO:0070374,P
P01584,GO:0010628,P
P01584,GO:0060252,P
P01584,GO:0032725,P
P01584,GO:0034116,P
P01584,GO:0050729,P
P01584,GO:0032743,P
P01584,GO:0032755,P
P01584,GO:0032757,P
P01584,GO:0010744,P
P01584,GO:0043410,P
P01584,GO:0051044,P
P01584,GO:0045840,P
P01584,GO:0071639,P
P01584,GO:0150078,P
P01584,GO:0051092,P
P01584,GO:0045429,P
P01584,GO:1901224,P
P01584,GO:0051897,P
P01584,GO:0010641,P
P01584,GO:0031394,P
P01584,GO:1902680,P
P01584,GO:0002711,P
P01584,GO:0042102,P
P01584,GO:2000556,P
P01584,GO:1905075,P
P01584,GO:0032729,P
P01584,GO:0010575,P
P01584,GO:0030949,P
P01584,GO:0043122,P
P01584,GO:0070372,P
P01584,GO:1903140,P
P01584,GO:0050796,P
P01584,GO:0050999,P
P01584,GO:0070555,P
P01584,GO:0032496,P
P01584,GO:0007165,P
P01584,GO:0010573,P
P09086,GO:0043231,C
P09086,GO:0005654,C
P09086,GO:0005634,C
P09086,GO:0043565,F
P09086,GO:1990837,F
P09086,GO:0006959,P
Q06559,GO:0022626,C
Q06559,GO:0016363,C
Q06559,GO:0005634,C
Q06559,GO:0140078,F
Q06559,GO:0003684,F
Q06559,GO:0032357,F
Q06559,GO:0008534,F
Q06559,GO:0003735,F
Q06559,GO:0002181,P
Q06559,GO:0006281,P
Q06559,GO:0043524,P
P10082,GO:0005576,C
P10082,GO:0001664,F
P10082,GO:0005179,F
P10082,GO:0060575,P
P37370,GO:0030479,C
P37370,GO:0005935,C
P37370,GO:0000131,C
P37370,GO:0003779,F
P37370,GO:0051666,P
P37370,GO:0007121,P
P37370,GO:0006897,P
P37370,GO:2000601,P
P37370,GO:0032465,P
P60723,GO:0005737,C
P60723,GO:0005829,C
P60723,GO:0022625,C
P60723,GO:0015934,C
P60723,GO:0003677,F
P60723,GO:0060698,F
P60723,GO:0048027,F
P60723,GO:0001070,F
P60723,GO:0030371,F
P60723,GO:2000766,P
P60723,GO:0045892,P
P60723,GO:0017148,P
P60723,GO:0042255,P
P60723,GO:0031555,P
G4NAP4,GO:0050584,F
G4NAP4,GO:1990136,F
G4NAP4,GO:0043651,P
P0DTC5,GO:0005886,C
P0DTC5,GO:0055036,C
P0DTC5,GO:0042802,F
P0DTC5,GO:0140311,F
P0DTC5,GO:0039545,P
P16858,GO:0005737,C
P16858,GO:0005829,C
P16858,GO:0097452,C
P16858,GO:0031906,C
P16858,GO:0005886,C
P16858,GO:0019899,F
P16858,GO:0004365,F
P16858,GO:0061621,P
P16858,GO:0006094,P
P16858,GO:0017148,P
Q15750,GO:0005737,C
Q15750,GO:0005783,C
Q15750,GO:0005789,C
Q15750,GO:0010008,C
Q15750,GO:0060090,F
Q15750,GO:0043539,F
Q15750,GO:0038061,P
Q15750,GO:0141111,P
P0A855,GO:0032153,C
P0A855,GO:0030288,C
P0A855,GO:0042597,C
P0A855,GO:0032991,C
P0A855,GO:0019904,F
P0A855,GO:0044877,F
P0A855,GO:0043213,P
P0A855,GO:0051301,P
P0A855,GO:0090529,P
P0A855,GO:0071237,P
P0A855,GO:0017038,P
P0A855,GO:0015031,P
P41834,GO:0005783,C
P41834,GO:0031201,C
P41834,GO:0016320,P
P41834,GO:0006890,P
P12956,GO:0005829,C
P12956,GO:0070418,C
P12956,GO:0005958,C
P12956,GO:0005576,C
P12956,GO:1904813,C
P12956,GO:0043564,C
P12956,GO:0070419,C
P12956,GO:0000783,C
P12956,GO:0005730,C
P12956,GO:0005654,C
P12956,GO:0005634,C
P12956,GO:0032991,C
P12956,GO:0032993,C
P12956,GO:0034774,C
P12956,GO:0005667,C
P12956,GO:0051575,F
P12956,GO:0016887,F
P12956,GO:0008094,F
P12956,GO:0030332,F
P12956,GO:0003678,F
P12956,GO:0003690,F
P12956,GO:0044877,F
P12956,GO:0097110,F
P12956,GO:0000976,F
P12956,GO:0002218,P
P12956,GO:0071480,P
P12956,GO:0097680,P
P12956,GO:0006303,P
P12956,GO:0045892,P
P12956,GO:0045893,P
P12956,GO:0045860,P
P12956,GO:0045944,P
P12956,GO:0048660,P
O14793,GO:0005615,C
O14793,GO:0005125,F
O14793,GO:0008083,F
O14793,GO:0042802,F
O14793,GO:0043539,F
O14793,GO:0005102,F
O14793,GO:0046716,P
O14793,GO:0007517,P
O14793,GO:0045662,P
O14793,GO:0051898,P
O14793,GO:0048632,P
O14793,GO:0045893,P
O14793,GO:0061450,P
P0CG04,GO:0005576,C
P0CG04,GO:0005886,C
A4YDT1,GO:0003987,F
A4YDT1,GO:0031956,F
A4YDT1,GO:0050218,F
O02649,GO:0005743,C
O02649,GO:0005739,C
O02649,GO:0034605,P
O02649,GO:0007005,P
O88867,GO:0005615,C
O88867,GO:0005741,C
O88867,GO:0004502,F
O88867,GO:0071347,P
O88867,GO:0071222,P
O88867,GO:0034276,P
O88867,GO:0070189,P
O88867,GO:0097052,P
O88867,GO:0019674,P
O88867,GO:0014049,P
O88867,GO:1903296,P
O88867,GO:0032496,P
P9WK17,GO:0042603,C
P9WK17,GO:0009986,C
P9WK17,GO:0005737,C
P9WK17,GO:0009274,C
P9WK17,GO:0120225,F
P9WK17,GO:0001968,F
P9WK17,GO:0046810,F
P9WK17,GO:0043236,F
P9WK17,GO:0000287,F
P9WK17,GO:0042803,F
P9WK17,GO:0044406,P
P9WK17,GO:0015936,P
P00684,GO:0005829,C
P00684,GO:0043202,C
P55853,GO:0042802,F
P55853,GO:0009792,P
P55853,GO:0007080,P
P55853,GO:0051306,P
P55853,GO:0071965,P
P55853,GO:0046716,P
P55853,GO:0045892,P
P55853,GO:0000122,P
P55853,GO:0002119,P
P55853,GO:0110039,P
P55853,GO:0034502,P
P55853,GO:0016925,P
P55853,GO:0010468,P
P55853,GO:0031647,P
P55853,GO:0070194,P
P51668,GO:0005737,C
P51668,GO:0005829,C
P51668,GO:0005654,C
P51668,GO:0032991,C
P51668,GO:0061631,F
P51668,GO:0061630,F
P51668,GO:0004842,F
P51668,GO:0030514,P
P51668,GO:1904262,P
P51668,GO:0000122,P
P51668,GO:0031398,P
P51668,GO:0043161,P
P51668,GO:0070936,P
P51668,GO:0000209,P
P51668,GO:0006511,P
P06881,GO:0005737,C
P06881,GO:0005576,C
P06881,GO:0005615,C
P06881,GO:0005179,F
P06881,GO:0044877,F
P06881,GO:0005102,F
P06881,GO:0007190,P
P06881,GO:0007189,P
P06881,GO:0150059,P
P06881,GO:1990408,P
P06881,GO:0007267,P
P06881,GO:0043542,P
P06881,GO:0001935,P
P06881,GO:0002031,P
P06881,GO:0007159,P
P06881,GO:0045776,P
P06881,GO:0045779,P
P06881,GO:0010523,P
P06881,GO:0045671,P
P06881,GO:0001976,P
P06881,GO:0007200,P
P06881,GO:0032730,P
P06881,GO:0032757,P
P06881,GO:0045651,P
P06881,GO:0006468,P
P06881,GO:0031623,P
P06881,GO:0051480,P
P06881,GO:0001944,P
P06881,GO:0042311,P
P12645,GO:0070700,F
P12645,GO:0005102,F
P12645,GO:0007267,P
P12645,GO:0030279,P
P12645,GO:0001501,P
P16297,GO:0009986,C
P16297,GO:0009897,C
P16297,GO:0005886,C
P16297,GO:0019976,F
O75897,GO:0005829,C
O75897,GO:0004062,F
O75897,GO:0008146,F
O75897,GO:0050427,P
O75897,GO:0044598,P
O75897,GO:0006068,P
O75897,GO:0009812,P
O75897,GO:0051923,P
O75897,GO:0006805,P
O60729,GO:0030054,C
O60729,GO:0005829,C
O60729,GO:0005730,C
O60729,GO:0005654,C
O60729,GO:0005634,C
O60729,GO:0004722,F
O60729,GO:0004725,F
O60729,GO:0007095,P
O60729,GO:1904668,P
O60729,GO:0006470,P
Q9FNJ8,GO:0009507,C
Q9FNJ8,GO:0047769,F
Q9FNJ8,GO:0006952,P
P01282,GO:0005576,C
P01282,GO:0005615,C
P01282,GO:0005179,F
P01282,GO:0005184,F
P01282,GO:0051428,F
P01282,GO:0031891,F
P01282,GO:0031892,F
P01282,GO:0007189,P
P01282,GO:0007589,P
P01282,GO:0007186,P
P01282,GO:0008284,P
P01282,GO:0045732,P
P01282,GO:0032880,P
O54924,GO:0031252,C
O54924,GO:0000145,C
P08183,GO:0016324,C
P08183,GO:0009986,C
P08183,GO:0005737,C
P08183,GO:0016020,C
P08183,GO:0005886,C
P08183,GO:0008559,F
P08183,GO:0005524,F
P08183,GO:0042626,F
P08183,GO:0046943,F
P08183,GO:0099038,F
P08183,GO:0015562,F
P08183,GO:0140328,F
P08183,GO:0090554,F
P08183,GO:0090555,F
P08183,GO:0031625,F
P08183,GO:0042910,F
P08183,GO:1905039,P
P08183,GO:0099040,P
P08183,GO:0140115,P
P08183,GO:0000086,P
P08183,GO:0045332,P
P08183,GO:2001225,P
P08183,GO:0009410,P
P08183,GO:0072089,P
P08183,GO:0070633,P
P08183,GO:0055085,P
P08183,GO:1990961,P
P08183,GO:0006805,P
P08183,GO:1990962,P
P04591,GO:0044200,C
P04591,GO:0018995,C
P04591,GO:0039702,P
O94868,GO:0005886,C
O94868,GO:0005547,F
O94868,GO:0043325,F
O94868,GO:0072583,P
O94868,GO:2000601,P
B5BLW5,GO:0004063,F
B5BLW5,GO:0004064,F
P19934,GO:0032153,C
P19934,GO:0005886,C
P19934,GO:0097718,F
P19934,GO:0019904,F
P19934,GO:0046790,F
P19934,GO:0043213,P
P19934,GO:0051301,P
P19934,GO:0090529,P
P19934,GO:0071237,P
P19934,GO:0017038,P
P19934,GO:0046718,P
Q96RG2,GO:0005737,C
Q96RG2,GO:0005829,C
Q96RG2,GO:0005634,C
Q96RG2,GO:0035091,F
Q96RG2,GO:0004674,F
Q96RG2,GO:0045719,P
Q96RG2,GO:0045727,P
Q96RG2,GO:0046777,P
Q96RG2,GO:0006468,P
O14352,GO:1990726,C
O14352,GO:0120115,C
O14352,GO:0005697,C
O14352,GO:0005686,C
O14352,GO:0005682,C
O14352,GO:0005688,C
O14352,GO:0030620,F
O14352,GO:1905323,P
Q08117,GO:0005634,C
Q08117,GO:0042802,F
Q08117,GO:0003714,F
Q08117,GO:0090090,P
Q08117,GO:0045892,P
Q08117,GO:0010629,P
Q08117,GO:0032091,P
Q08117,GO:0060761,P
Q08117,GO:0000122,P
Q08117,GO:2000210,P
Q08117,GO:0070555,P
P28702,GO:0005829,C
P28702,GO:0005730,C
P28702,GO:0005654,C
P28702,GO:0005634,C
P28702,GO:0090575,C
P28702,GO:0001228,F
P28702,GO:0004879,F
P28702,GO:0000977,F
P28702,GO:1990837,F
P28702,GO:0045893,P
P28702,GO:0045944,P
F9VMT6,GO:0042132,F
F9VMT6,GO:0004332,F
F9VMT6,GO:0000287,F
F9VMT6,GO:0016311,P
F9VMT6,GO:0006094,P
F9VMT6,GO:0006740,P
P0A903,GO:1990063,C
P0A903,GO:0009986,C
P0A903,GO:0016020,C
P0A903,GO:0042802,F
P0A903,GO:0043165,P
P0A903,GO:0051205,P
P08240,GO:0016020,C
P08240,GO:0005785,C
P08240,GO:0006613,P
P39743,GO:0030479,C
P39743,GO:0005934,C
P39743,GO:0043332,C
P39743,GO:1990528,C
P39743,GO:0005516,F
P39743,GO:0008092,F
P39743,GO:0042802,F
P39743,GO:0042803,F
P39743,GO:0051666,P
P39743,GO:0006897,P
P39743,GO:0060988,P
P39743,GO:1903475,P
P39743,GO:0097320,P
P39743,GO:0072741,P
P39743,GO:0030100,P
P39743,GO:0016192,P
Q04439,GO:0030479,C
Q04439,GO:0045160,C
Q04439,GO:0042802,F
Q04439,GO:0000146,F
Q04439,GO:0051666,P
Q04439,GO:0007121,P
Q04439,GO:0006897,P
Q04439,GO:0006887,P
Q04439,GO:0031505,P
Q04439,GO:2000601,P
Q04439,GO:0006898,P
Q04439,GO:0006970,P
Q04439,GO:0009651,P
Q04439,GO:0061709,P
P08700,GO:0005576,C
P08700,GO:0005615,C
P08700,GO:0005125,F
P08700,GO:0005135,F
P08700,GO:0097696,P
P08700,GO:0007267,P
P08700,GO:0035162,P
P08700,GO:0038156,P
P08700,GO:0007399,P
P08700,GO:0008284,P
P14324,GO:0005829,C
P14324,GO:0005759,C
P14324,GO:0005654,C
P14324,GO:0005777,C
P14324,GO:0006695,P
O14717,GO:0005737,C
O14717,GO:0005654,C
O14717,GO:0016428,F
O14717,GO:0008175,F
O14717,GO:0030488,P
O14717,GO:0006400,P
O43765,GO:0005737,C
O43765,GO:0005829,C
O43765,GO:0016020,C
O43765,GO:0005654,C
O43765,GO:0005634,C
O43765,GO:1904288,F
O43765,GO:0042802,F
O43765,GO:0036503,P
O43765,GO:1904293,P
O43765,GO:2000059,P
O43765,GO:1904294,P
O43765,GO:2000060,P
O43765,GO:0071816,P
P46587,GO:0009986,C
P46587,GO:0062040,C
P46587,GO:0009277,C
P46587,GO:0030446,C
P46587,GO:0016020,C
P46587,GO:0005886,C
P46587,GO:0042277,F
P46587,GO:0015833,P
P46587,GO:0009636,P
P06106,GO:0004124,F
P06106,GO:0003961,F
P06106,GO:0051009,F
P06106,GO:0019344,P
P06106,GO:0071269,P
P06106,GO:0006555,P
P06106,GO:0000103,P
P27986,GO:0005737,C
P27986,GO:0005829,C
P27986,GO:0005943,C
P27986,GO:0005886,C
P27986,GO:0043125,F
P27986,GO:0043559,F
P27986,GO:0005158,F
P27986,GO:0005159,F
P27986,GO:0005168,F
P27986,GO:0035014,F
P27986,GO:0001784,F
P27986,GO:0019903,F
P27986,GO:0032869,P
P27986,GO:0019221,P
P27986,GO:0060396,P
P27986,GO:0048009,P
P27986,GO:0035655,P
P27986,GO:0042267,P
P27986,GO:0043066,P
P27986,GO:0043491,P
P27986,GO:1900103,P
P27986,GO:0042307,P
P27986,GO:0033120,P
P27986,GO:0048661,P
P27986,GO:0045944,P
P27986,GO:0050821,P
P27986,GO:0034143,P
P27986,GO:0034976,P
P27986,GO:0061470,P
O74966,GO:0071014,C
O74966,GO:0005685,C
O74966,GO:0005686,C
O74966,GO:0005682,C
O74966,GO:0000395,P
O74966,GO:0045292,P
P27695,GO:0005813,C
P27695,GO:0000781,C
P27695,GO:0005737,C
P27695,GO:0005783,C
P27695,GO:0005739,C
P27695,GO:0016607,C
P27695,GO:0005730,C
P27695,GO:0005654,C
P27695,GO:0005634,C
P27695,GO:0048471,C
P27695,GO:0005840,C
P27695,GO:0008408,F
P27695,GO:0008296,F
P27695,GO:0031490,F
P27695,GO:0052720,F
P27695,GO:0003684,F
P27695,GO:0003677,F
P27695,GO:0004520,F
P27695,GO:0140431,F
P27695,GO:0003906,F
P27695,GO:0008309,F
P27695,GO:0003691,F
P27695,GO:0004519,F
P27695,GO:0046872,F
P27695,GO:0016491,F
P27695,GO:0090580,F
P27695,GO:0004528,F
P27695,GO:0008081,F
P27695,GO:0004523,F
P27695,GO:0016890,F
P27695,GO:0003713,F
P27695,GO:0003714,F
P27695,GO:0004844,F
P27695,GO:0006284,P
P27695,GO:0006287,P
P27695,GO:0006308,P
P27695,GO:0006281,P
P27695,GO:0044029,P
P27695,GO:0045944,P
P27695,GO:0042981,P
P27695,GO:0043488,P
P27695,GO:0000723,P
P27695,GO:0097698,P
P0AA37,GO:0009982,F
P0AA37,GO:0120159,F
P0AA37,GO:0106029,F
P0AA37,GO:0000455,P
P0AA37,GO:0001522,P
P0AA37,GO:0009451,P
P0AA37,GO:0006364,P
P0AA37,GO:0031118,P
P0AA37,GO:0008033,P
P0AA37,GO:0031119,P
O75886,GO:0005737,C
O75886,GO:0005829,C
O75886,GO:0043231,C
O75886,GO:0005654,C
O75886,GO:0016236,P
O75886,GO:0036258,P
P30575,GO:0009986,C
P30575,GO:0005829,C
P30575,GO:0009897,C
P30575,GO:0005576,C
P30575,GO:1903561,C
P30575,GO:0062040,C
P30575,GO:0009277,C
P30575,GO:0030446,C
P30575,GO:0016020,C
P30575,GO:0005634,C
P30575,GO:0005886,C
P30575,GO:0030445,C
P30575,GO:0030985,F
P30575,GO:0004634,F
P30575,GO:0003810,F
P30575,GO:0042730,P
P30575,GO:0030447,P
P30575,GO:0036180,P
P30575,GO:0071852,P
P30575,GO:0006096,P
P30575,GO:0044409,P
P30575,GO:0052553,P
P31658,GO:0005829,C
P31658,GO:0019172,F
P31658,GO:0036524,F
P31658,GO:0042803,F
P31658,GO:0006281,P
P31658,GO:0106044,P
P31658,GO:0019243,P
P31658,GO:0030091,P
P31658,GO:0010447,P
P31658,GO:0051595,P
P31658,GO:0042245,P
P05219,GO:0005881,C
P05219,GO:0005634,C
P05219,GO:0005876,C
P05219,GO:0031122,P
P05219,GO:0048312,P
P05219,GO:0000226,P
P05219,GO:0000022,P
P05219,GO:1903087,P
P05219,GO:0098863,P
P35846,GO:0016020,C
P35846,GO:0005886,C
P35846,GO:0061714,F
P35846,GO:0038023,F
P35846,GO:0061713,P
P35846,GO:0031103,P
P35846,GO:0003253,P
P35846,GO:0046655,P
P35846,GO:0001947,P
P35846,GO:0003147,P
P35846,GO:0061626,P
P35846,GO:0006620,P
P35846,GO:0060828,P
P35846,GO:0017015,P
P35846,GO:0048678,P
P35846,GO:0046654,P
P05122,GO:0005829,C
P05122,GO:0065010,C
P05122,GO:0005615,C
P05122,GO:0004111,F
P05122,GO:0006754,P
O00451,GO:0019898,C
O00451,GO:0005886,C
O00451,GO:0016167,F
O00451,GO:1904399,F
O00451,GO:0007169,P
O00451,GO:0035860,P
P18054,GO:0005737,C
P18054,GO:0005829,C
P18054,GO:0016020,C
P18054,GO:0042383,C
P18054,GO:0004052,F
P18054,GO:0050473,F
P18054,GO:0016165,F
P18054,GO:0019369,P
P18054,GO:0019395,P
P18054,GO:1901751,P
P18054,GO:0043651,P
P18054,GO:0006629,P
P18054,GO:2001303,P
P18054,GO:2001306,P
P18054,GO:0019372,P
P18054,GO:0010656,P
P18054,GO:0033559,P
P23568,GO:0005829,C
P23568,GO:0009897,C
P23568,GO:0016020,C
P23568,GO:0001968,F
B2RXH2,GO:0005654,C
B2RXH2,GO:0005634,C
B2RXH2,GO:0140684,F
P12004,GO:0005813,C
P12004,GO:0000785,C
P12004,GO:0016604,C
P12004,GO:0043596,C
P12004,GO:0005654,C
P12004,GO:0005634,C
P12004,GO:0043626,C
P12004,GO:0070557,C
P12004,GO:0005657,C
P12004,GO:0030894,C
P12004,GO:0003682,F
P12004,GO:0003684,F
P12004,GO:0032139,F
P12004,GO:0070182,F
P12004,GO:0019899,F
P12004,GO:0035035,F
P12004,GO:0042802,F
P12004,GO:0032405,F
P12004,GO:0044877,F
P12004,GO:0000701,F
P12004,GO:0030971,F
P12004,GO:0034644,P
P12004,GO:0030855,P
P12004,GO:0006298,P
P12004,GO:0032077,P
P12004,GO:0045739,P
P12004,GO:0045740,P
P12004,GO:1900264,P
P12004,GO:0019985,P
Q05513,GO:0030054,C
Q05513,GO:0005911,C
Q05513,GO:0036064,C
Q05513,GO:0005737,C
Q05513,GO:0005829,C
Q05513,GO:0016020,C
Q05513,GO:0005886,C
Q05513,GO:0031982,C
Q05513,GO:0004697,F
Q05513,GO:0043560,F
Q05513,GO:0004672,F
Q05513,GO:0004674,F
Q05513,GO:0043066,P
Q05513,GO:0046627,P
Q05513,GO:0031333,P
Q05513,GO:0070374,P
Q05513,GO:0006468,P
Q05513,GO:0007165,P
P00358,GO:0005829,C
P00358,GO:0009277,C
P00358,GO:0005811,C
P00358,GO:0005739,C
P00358,GO:0004365,F
P00358,GO:1904408,F
P00358,GO:1990841,F
P00358,GO:0006915,P
P00358,GO:0006094,P
P00358,GO:0006096,P
P00358,GO:0072593,P
P0AES9,GO:0030288,C
P0AES9,GO:0042802,F
P0AES9,GO:0044183,F
P0AES9,GO:0042803,F
P0AES9,GO:0051082,F
P0AES9,GO:1990451,P
P0AES9,GO:0061077,P
H2B3G5,GO:0005576,C
H2B3G5,GO:0005615,C
P68036,GO:0005737,C
P68036,GO:0005829,C
P68036,GO:0005654,C
P68036,GO:0005634,C
P68036,GO:0000151,C
P68036,GO:0019899,F
P68036,GO:0003713,F
P68036,GO:0061631,F
P68036,GO:0031625,F
P68036,GO:0097027,F
P68036,GO:0004842,F
P68036,GO:0044770,P
P68036,GO:0008283,P
P68036,GO:0071385,P
P68036,GO:0071383,P
P68036,GO:0031398,P
P68036,GO:0051443,P
P68036,GO:0070979,P
P68036,GO:0036211,P
P68036,GO:0000209,P
P68036,GO:0016567,P
P68036,GO:0006355,P
O75888,GO:0005737,C
O75888,GO:0005829,C
O75888,GO:0005576,C
O75888,GO:0005654,C
O75888,GO:0005102,F
O75888,GO:0008284,P
O75888,GO:0048298,P
O75888,GO:0007165,P
P01160,GO:0005576,C
P01160,GO:0032991,C
P01160,GO:0051427,F
P01160,GO:0005184,F
P01160,GO:0071855,F
P01160,GO:0005102,F
P01160,GO:0003180,P
P01160,GO:0006182,P
P01160,GO:0043508,P
P01160,GO:0007218,P
P01160,GO:0060452,P
P01160,GO:1902261,P
P01160,GO:0010460,P
P01160,GO:1903766,P
P01160,GO:0006457,P
P01160,GO:0007168,P
P01160,GO:0060372,P
P01160,GO:0008217,P
P01160,GO:0035994,P
P01594,GO:0005576,C
P01594,GO:0005886,C
P01594,GO:0042802,F
P06993,GO:0042802,F
P06993,GO:0048031,F
Q8DTS9,GO:0005737,C
Q8DTS9,GO:0005576,C
Q8DTS9,GO:0009274,C
Q8DTS9,GO:0004634,F
Q8DTS9,GO:0035375,F
P00533,GO:0016323,C
P00533,GO:0030054,C
P00533,GO:0009986,C
P00533,GO:0036064,C
P00533,GO:0005929,C
P00533,GO:0030669,C
P00533,GO:0005737,C
P00533,GO:0005829,C
P00533,GO:0031901,C
P00533,GO:0005768,C
P00533,GO:0010008,C
P00533,GO:0005794,C
P00533,GO:0097708,C
P00533,GO:0016020,C
P00533,GO:0045121,C
P00533,GO:0097489,C
P00533,GO:0005634,C
P00533,GO:0048471,C
P00533,GO:0005886,C
P00533,GO:0032991,C
P00533,GO:0043235,C
P00533,GO:0032587,C
P00533,GO:0051015,F
P00533,GO:0003682,F
P00533,GO:0019899,F
P00533,GO:0005006,F
P00533,GO:0042802,F
P00533,GO:0019900,F
P00533,GO:0019903,F
P00533,GO:0030296,F
P00533,GO:0004713,F
P00533,GO:0004888,F
P00533,GO:0031625,F
P00533,GO:0007166,P
P00533,GO:0098609,P
P00533,GO:0071392,P
P00533,GO:0007173,P
P00533,GO:0038134,P
P00533,GO:0043066,P
P00533,GO:1905208,P
P00533,GO:0042059,P
P00533,GO:0042177,P
P00533,GO:0038083,P
P00533,GO:0018108,P
P00533,GO:0043491,P
P00533,GO:0090263,P
P00533,GO:0030307,P
P00533,GO:0030335,P
P00533,GO:0008284,P
P00533,GO:0045739,P
P00533,GO:0045740,P
P00533,GO:0050679,P
P00533,GO:0070374,P
P00533,GO:1900087,P
P00533,GO:0043410,P
P00533,GO:1902895,P
P00533,GO:0033138,P
P00533,GO:0051897,P
P00533,GO:0042327,P
P00533,GO:1900020,P
P00533,GO:1903078,P
P00533,GO:0001934,P
P00533,GO:0045944,P
P00533,GO:0051205,P
P00533,GO:0050730,P
P00533,GO:0070141,P
P00533,GO:0007165,P
Q8WZ42,GO:0000794,C
Q8WZ42,GO:0005829,C
Q8WZ42,GO:0005576,C
Q8WZ42,GO:0031674,C
Q8WZ42,GO:0031430,C
Q8WZ42,GO:0005865,C
Q8WZ42,GO:1990733,C
Q8WZ42,GO:0030018,C
Q8WZ42,GO:0051015,F
Q8WZ42,GO:0042805,F
Q8WZ42,GO:0005509,F
Q8WZ42,GO:0005516,F
Q8WZ42,GO:0019899,F
Q8WZ42,GO:0042802,F
Q8WZ42,GO:0051371,F
Q8WZ42,GO:0002020,F
Q8WZ42,GO:0042803,F
Q8WZ42,GO:0019901,F
Q8WZ42,GO:0019887,F
Q8WZ42,GO:0004674,F
Q8WZ42,GO:0004713,F
Q8WZ42,GO:0008307,F
Q8WZ42,GO:0097493,F
Q8WZ42,GO:0031433,F
Q8WZ42,GO:0055013,P
Q8WZ42,GO:0060048,P
Q8WZ42,GO:0003300,P
Q8WZ42,GO:0055008,P
Q8WZ42,GO:0055003,P
Q8WZ42,GO:0035995,P
Q8WZ42,GO:0007076,P
Q8WZ42,GO:0006936,P
Q8WZ42,GO:0010628,P
Q8WZ42,GO:0050714,P
Q8WZ42,GO:0010737,P
Q8WZ42,GO:0051592,P
Q8WZ42,GO:0045214,P
Q8WZ42,GO:0048769,P
Q8WZ42,GO:0030241,P
Q8WZ42,GO:0030240,P
Q8WZ42,GO:0006941,P
P12318,GO:0005886,C
P12318,GO:0030667,C
P06907,GO:0016323,C
P06907,GO:0005886,C
P06907,GO:0043066,P
O15305,GO:0005929,C
O15305,GO:0005829,C
O15305,GO:0015630,C
O15305,GO:0005654,C
O15305,GO:0004615,F
O15305,GO:0061729,P
O15305,GO:0009298,P
O15305,GO:0061728,P
O15305,GO:0006486,P
P14550,GO:0004033,F
P14550,GO:0047941,F
P14550,GO:0047939,F
P14550,GO:0019640,P
P14550,GO:0044597,P
P14550,GO:0044598,P
P14550,GO:1901687,P
P67870,GO:0000785,C
P67870,GO:0005737,C
P67870,GO:0005829,C
P67870,GO:0005576,C
P67870,GO:0001650,C
P67870,GO:1904813,C
P67870,GO:0005654,C
P67870,GO:0005634,C
P67870,GO:0016605,C
P67870,GO:0005956,C
P67870,GO:0034774,C
P67870,GO:0003682,F
P67870,GO:0042802,F
P67870,GO:0019904,F
P67870,GO:0004674,F
P67870,GO:0030674,F
P67870,GO:0061629,F
P67870,GO:0005102,F
P67870,GO:0033211,P
P67870,GO:0061154,P
